host_since,host_response_time,host_response_rate percentage,host_is_superhost,host_total_listings_count,Number of Verication ways,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,Number of amenities,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,calendar_updated_Daysago,number_of_reviews,lates_review within a month?,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,average_price
2014,within an hour,100,t,19,9,t,f,West End,2114,Apartment,Entire home/apt,2,1,1,1,Real Bed,37,204.28,72.07,1,0,25,1,2,t,90,10,8,10,10,10,9,f,strict_14_with_grace_period,f,f,19,19,0,0,1.5,208.19
2015,within a few hours,100,t,36,6,t,f,North End,2113,Apartment,Entire home/apt,6,1.5,2,3,Real Bed,34,0,165,4,35,3,3,27,t,98,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,25,19,6,0,0.62,424.86
2016,within an hour,100,f,38,5,t,f,Dorchester,2122,Apartment,Private room,2,2,1,2,Real Bed,45,180,55,1,10,14,42,21,t,94,10,10,10,10,9,9,f,moderate,f,f,18,1,17,0,0.92,64.04
2013,within a few hours,100,t,1,5,t,t,Roxbury,2119,Condominium,Private room,2,1,1,1,Real Bed,31,0,0,1,12,6,42,35,t,98,10,10,10,10,9,10,f,flexible,t,t,1,0,1,0,1.21,70.92
2017,within an hour,81,f,8,2,t,f,Fenway,2215,Apartment,Private room,2,1,1,1,Real Bed,10,0,25,1,10,1,6,88,t,87,9,9,10,10,10,9,t,strict_14_with_grace_period,f,f,7,0,7,0,4.69,78.15
2019,within a day,90,f,1,1,t,f,Brighton,2135,Apartment,Entire home/apt,4,1,2,2,Real Bed,18,150,75,2,15,5,21,5,t,88,10,10,10,9,10,10,f,strict_14_with_grace_period,f,f,1,1,0,0,1.58,105.92
2012,within an hour,100,f,6,6,t,f,Allston,2134,Apartment,Entire home/apt,3,1,0,1,Real Bed,30,204.28,40,2,25,2,1,20,t,93,10,9,10,10,10,9,t,strict_14_with_grace_period,f,f,1,1,0,0,3.37,121.39
2017,within a few hours,100,f,1,7,t,f,Mission Hill,2115,Apartment,Private room,1,1,1,1,Real Bed,25,204.28,8,1,0,1,14,135,t,94,10,9,10,10,10,9,f,moderate,f,f,1,0,1,0,4.68,63.73
2014,within an hour,99,f,1070,6,t,f,Downtown,2111,Apartment,Entire home/apt,4,2,2,2,Real Bed,31,400,110,4,5,2,0,7,t,97,9,10,10,10,10,10,t,strict_14_with_grace_period,f,f,283,283,0,0,0.72,305.13
2017,within an hour,100,f,1,6,t,f,Allston,2134,Apartment,Private room,1,1,1,1,Real Bed,12,0,25,1,0,1,14,8,t,100,10,9,10,10,10,10,t,flexible,f,f,1,0,1,0,4.07,66.05
2014,within an hour,99,f,1070,6,t,f,Chinatown,2111,Apartment,Entire home/apt,2,1,1,1,Real Bed,31,400,95,2,5,2,0,10,t,84,9,10,10,9,10,8,t,strict_14_with_grace_period,f,f,283,283,0,0,0.47,474.26
2016,within an hour,93,f,29,6,t,t,Back Bay,2116,Apartment,Entire home/apt,4,1,1,2,Real Bed,27,0,70,1,0,1,0,8,t,90,10,9,10,10,10,8,t,super_strict_30,f,f,29,29,0,0,0.51,232.51
2010,within an hour,95,f,4,5,t,t,South End,2116,House,Private room,1,,1,1,Real Bed,9,0,26,1,0,2,35,305,t,93,10,9,10,10,10,9,t,moderate,f,f,5,0,5,0,3.23,109.56
2014,within an hour,99,f,1070,6,t,f,Fenway,2215,Apartment,Entire home/apt,2,1,1,1,Real Bed,33,400,91,2,5,2,0,43,t,96,10,10,9,9,10,9,t,strict_14_with_grace_period,f,f,283,283,0,0,1.73,500.64
2017,within an hour,100,f,2,7,t,f,Fenway,2215,Apartment,Entire home/apt,8,2,2,4,Real Bed,51,0,125,4,25,3,5,44,t,96,10,10,9,10,10,9,t,strict_14_with_grace_period,f,f,2,2,0,0,3.02,422.2
2015,within a few hours,99,f,778,6,t,f,Jamaica Plain,2130,Apartment,Entire home/apt,3,1,0,2,Real Bed,35,0,100,1,0,3,0,3,t,100,10,9,10,8,8,7,t,strict_14_with_grace_period,f,f,134,134,0,0,0.28,404.34
2014,within a few hours,100,f,37,8,t,f,East Boston,2128,Apartment,Entire home/apt,4,1,0,1,Real Bed,18,0,100,1,0,1,0,4,t,90,10,10,9,9,10,9,f,moderate,f,f,21,21,0,0,1.14,183.92
2014,within an hour,93,f,8,5,t,f,Charlestown,2129,House,Entire home/apt,13,3.5,5,6,Real Bed,34,500,250,6,25,5,0,26,t,92,10,9,10,10,9,9,t,strict_14_with_grace_period,f,f,1,1,0,0,0.96,599
2014,within an hour,100,f,2,9,t,t,South Boston,2127,Apartment,Entire home/apt,7,1,3,4,Real Bed,30,0,125,6,25,2,3,65,t,92,10,9,10,10,9,9,t,strict_14_with_grace_period,f,f,2,2,0,0,3.99,177.12
2016,within an hour,98,f,33,7,t,t,Roxbury,2119,Townhouse,Shared room,1,1,1,1,Real Bed,30,300,8,1,8,1,0,63,t,97,10,10,10,10,9,10,f,flexible,f,f,31,0,18,13,5.45,24.12
2014,within an hour,99,f,1070,6,t,f,Allston,2134,Apartment,Entire home/apt,4,2,2,2,Real Bed,35,400,110,4,5,2,1,30,t,95,10,9,10,10,9,10,t,strict_14_with_grace_period,f,f,283,283,0,0,1.54,502.96
2010,within an hour,98,f,24,6,t,t,Dorchester,2125,Serviced apartment,Entire home/apt,8,1,3,4,Real Bed,31,100,150,3,12,2,0,56,t,87,9,9,9,9,9,9,t,strict_14_with_grace_period,f,f,23,23,0,0,0.67,171.13
2013,within an hour,100,f,1,5,t,t,South End,2118,Apartment,Entire home/apt,2,1,1,1,Real Bed,47,0,65,2,10,2,0,89,t,90,10,10,9,9,10,9,f,strict_14_with_grace_period,f,f,1,1,0,0,1.27,170.06
2014,within an hour,99,f,1070,6,t,f,South End,2118,Apartment,Entire home/apt,6,1,2,3,Real Bed,32,400,110,4,5,2,0,14,t,87,9,9,10,9,9,9,t,strict_14_with_grace_period,f,f,283,283,0,0,1.28,273.71
2015,within a few hours,100,t,36,6,t,f,Fenway,2215,Bed and breakfast,Private room,2,1,1,1,Real Bed,16,0,30,1,0,2,1,8,t,98,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,25,19,6,0,0.83,162.62
2014,within an hour,99,f,1070,6,t,f,South End,2118,Apartment,Entire home/apt,8,1,3,4,Real Bed,32,400,130,6,5,2,0,17,t,91,10,10,10,9,10,9,t,strict_14_with_grace_period,f,f,283,283,0,0,1.91,358.74
2014,within an hour,99,f,1070,6,t,f,Back Bay,2115,Apartment,Entire home/apt,2,1,0,1,Real Bed,30,400,90,2,5,2,0,12,t,93,10,10,10,10,9,9,t,strict_14_with_grace_period,f,f,283,283,0,0,0.45,495.32
2013,within a day,90,f,1,5,t,t,South End,2118,Condominium,Entire home/apt,4,1,2,2,Real Bed,17,0,100,2,50,2,28,3,t,100,10,9,10,9,9,9,f,flexible,f,f,1,1,0,0,1.48,202.21
2018,within an hour,99,f,16,8,t,t,Downtown,2116,Apartment,Entire home/apt,4,1,1,1,Real Bed,32,0,69,2,0,2,0,3,t,73,7,9,7,9,10,7,t,strict_14_with_grace_period,f,f,12,12,0,0,2.5,213.53
2014,within an hour,99,f,1070,6,t,f,South End,2118,Apartment,Entire home/apt,2,1,1,1,Real Bed,32,400,98,2,5,2,0,9,t,84,9,9,10,9,8,7,t,strict_14_with_grace_period,f,f,283,283,0,0,0.86,206.08
2018,within an hour,99,f,15,4,t,f,Allston,2134,House,Private room,2,2,1,1,Real Bed,37,204.28,80,1,0,1,7,3,t,93,9,9,10,10,10,9,t,strict_14_with_grace_period,f,f,15,1,13,1,2,96.74
2012,within a few hours,100,t,3,8,t,t,Charlestown,2129,Townhouse,Entire home/apt,7,3,4,5,Real Bed,44,1000,150,6,50,1,60,266,t,95,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,1,1,0,0,4.43,528.09
2014,within an hour,99,f,1070,6,t,f,Downtown,2108,Apartment,Entire home/apt,4,1,2,2,Real Bed,32,400,110,4,5,2,0,25,t,96,10,10,10,10,10,9,t,strict_14_with_grace_period,f,f,283,283,0,0,1.2,520.29
2015,within an hour,100,f,1,5,t,t,West End,2114,Apartment,Private room,1,1,1,1,Real Bed,31,204.28,72.07,1,0,7,60,3,t,93,10,9,10,10,10,10,f,flexible,f,f,1,0,1,0,0.17,139
2014,within an hour,99,f,1070,6,t,f,Downtown,2108,Apartment,Entire home/apt,4,1,2,2,Real Bed,32,400,110,4,5,2,0,24,t,98,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,283,283,0,0,1.05,522.03
2012,within an hour,100,t,2,5,t,t,South End,2118,Apartment,Private room,2,1,1,1,Real Bed,33,150,5,1,15,2,14,296,t,99,10,10,10,10,10,10,f,moderate,f,t,1,0,1,0,3.29,103.16
2016,within an hour,100,t,2,7,t,t,South Boston,2127,House,Private room,2,1,1,1,Real Bed,37,0,25,1,0,1,60,15,t,95,10,10,10,10,10,10,t,moderate,f,f,1,0,1,0,6.25,117.7
2017,within an hour,100,f,7,5,t,f,Brighton,2135,House,Private room,2,1.5,1,1,Real Bed,27,204.28,30,1,10,1,6,92,t,94,10,10,10,10,9,10,f,moderate,f,f,2,0,2,0,3.41,62.24
2012,a few days or more,33,f,1,4,t,t,Fenway,2115,Apartment,Entire home/apt,2,1,1,1,Real Bed,19,0,75,1,50,4,14,62,t,96,10,9,10,10,10,10,f,strict_14_with_grace_period,f,f,1,1,0,0,1.17,111.17
2018,within an hour,100,f,39,6,t,f,Downtown,2111,Apartment,Private room,4,1,1,2,Real Bed,9,300,55,1,0,2,0,1,t,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,39,10,29,0,1,136.23
2018,within a few hours,80,t,3,2,t,f,Brighton,2135,House,Private room,1,1.5,1,1,Real Bed,28,200,45,1,25,28,0,7,t,94,9,10,10,10,10,10,f,strict_14_with_grace_period,f,f,3,0,3,0,0.85,88.22
2018,within an hour,90,f,1,2,t,f,Hyde Park,2136,Guest suite,Entire home/apt,3,1,0,2,Real Bed,18,100,50,2,0,3,35,2,t,80,10,7,8,10,9,7,t,moderate,f,f,1,1,0,0,0.66,80.71
2014,within an hour,99,f,1070,6,t,f,South End,2118,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,32,400,110,4,5,2,0,8,t,90,9,10,10,10,9,9,t,strict_14_with_grace_period,f,f,283,283,0,0,0.65,260.29
2014,within an hour,99,f,1070,6,t,f,Chinatown,2111,Apartment,Entire home/apt,4,2,2,2,Real Bed,31,400,110,4,5,2,0,31,t,92,9,10,10,10,9,9,t,strict_14_with_grace_period,f,f,283,283,0,0,0.83,285.05
2011,within an hour,99,f,8,6,t,f,East Boston,2128,House,Private room,2,1,1,1,Real Bed,32,100,72.07,1,15,1,1,445,t,87,9,8,10,9,10,8,t,strict_14_with_grace_period,f,f,7,0,7,0,5.95,99.82
2014,within an hour,99,f,1070,6,t,f,Brighton,2135,Apartment,Entire home/apt,4,1,2,2,Real Bed,30,400,110,4,5,2,0,10,t,92,10,9,9,9,10,9,t,strict_14_with_grace_period,f,f,283,283,0,0,0.61,496.13
2016,within an hour,93,f,29,6,t,t,Back Bay,2116,Apartment,Entire home/apt,4,1,1,2,Real Bed,29,0,70,1,0,1,0,9,t,82,9,10,10,9,10,8,t,super_strict_30,f,f,29,29,0,0,0.77,188.36
2017,within an hour,99,t,19,8,t,f,Downtown,2114,Apartment,Entire home/apt,4,1,0,1,Real Bed,24,0,65,2,30,1,0,100,t,98,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,5,3,2,0,7.65,190.45
2011,within an hour,95,f,91,4,t,f,Back Bay,2115,Apartment,Entire home/apt,4,1,1,2,Real Bed,32,500,105,1,0,2,0,35,t,91,9,9,10,10,10,9,t,strict_14_with_grace_period,f,f,89,75,14,0,1.42,210.11
2016,within an hour,98,f,33,7,t,t,Roxbury,2119,Townhouse,Private room,1,1,1,1,Real Bed,31,300,8,1,8,1,0,12,t,98,10,10,10,10,9,10,f,flexible,f,f,31,0,18,13,0.98,39.5
2016,within an hour,100,f,79,4,t,f,North End,2113,Apartment,Entire home/apt,8,2,3,3,Real Bed,28,0,120,1,0,3,0,115,t,91,9,9,10,10,10,9,t,strict_14_with_grace_period,f,f,45,45,0,0,3.79,461.84
2014,within an hour,99,f,1070,6,t,f,South End,2118,Apartment,Entire home/apt,4,2,2,2,Real Bed,32,400,110,4,5,2,0,18,t,96,10,10,9,9,9,9,t,strict_14_with_grace_period,f,f,283,283,0,0,1.48,260.53
2016,within an hour,100,f,79,4,t,f,North End,2113,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,70,1,0,3,0,192,t,92,10,9,9,10,10,9,t,strict_14_with_grace_period,f,f,45,45,0,0,5.75,262.88
2016,within an hour,100,t,1,3,t,f,East Boston,2128,Apartment,Entire home/apt,4,1,1,2,Real Bed,28,500,150,2,30,3,42,35,t,99,10,10,10,10,10,10,f,moderate,f,f,1,1,0,0,1.27,133.26
2015,within a few hours,100,t,36,6,t,f,Fenway,2215,Bed and breakfast,Private room,1,1,1,1,Real Bed,25,0,30,1,80,2,1,32,t,98,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,25,19,6,0,0.93,127.12
2015,within an hour,100,f,21,3,t,f,West Roxbury,2132,Apartment,Private room,2,1,1,1,Real Bed,23,0,30,1,30,1,1,4,t,95,10,9,10,10,10,10,f,flexible,f,f,17,1,16,0,2.11,54.25
2019,within an hour,100,f,1,2,t,f,Fenway,2215,Loft,Entire home/apt,3,1,1,1,Real Bed,15,204.28,35,1,0,2,3,5,t,76,8,6,8,8,10,7,t,strict_14_with_grace_period,f,f,1,1,0,0,1.67,146.28
2013,Not Sure,96.40529571,t,2,4,t,t,Roxbury,2119,Condominium,Private room,2,1,1,1,Real Bed,21,0,0,1,20,30,60,30,t,99,10,10,10,10,10,10,f,moderate,f,f,2,1,1,0,1.6,75.65
2013,within an hour,100,f,5,6,t,t,Dorchester,2125,Apartment,Entire home/apt,19,3,6,13,Real Bed,37,1000,150,1,0,1,0,25,t,97,10,10,10,10,9,9,f,strict_14_with_grace_period,f,f,5,5,0,0,1,618.06
2016,within an hour,100,f,2,7,t,t,Dorchester,2125,Apartment,Private room,2,1,1,1,Real Bed,19,100,0,1,35,2,60,36,t,100,10,10,10,10,10,10,t,moderate,f,f,2,0,2,0,1.49,109.12
2014,within an hour,99,f,1070,6,t,f,Chinatown,2111,Apartment,Entire home/apt,4,2,2,2,Real Bed,31,400,110,4,5,2,0,17,t,89,9,10,10,9,9,9,t,strict_14_with_grace_period,f,f,283,283,0,0,1.11,516.3
2019,within an hour,100,f,8,2,t,f,Back Bay,2116,Hotel,Private room,2,1,1,1,Real Bed,25,0,0,2,5,1,0,2,t,100,10,10,8,7,10,9,t,flexible,f,f,8,0,8,0,1.4,284.3
2019,within an hour,100,f,2,2,t,f,Brighton,2467,Condominium,Private room,2,1,1,1,Real Bed,13,204.28,72.07,1,0,1,1,3,t,100,10,10,10,10,10,10,t,flexible,f,f,2,1,1,0,2.09,78.71
2014,within an hour,99,f,1070,6,t,f,Downtown,2108,Apartment,Entire home/apt,8,2,4,4,Real Bed,32,400,160,8,5,2,0,50,t,96,10,10,10,9,10,9,t,strict_14_with_grace_period,f,f,283,283,0,0,2.14,616.53
2011,within an hour,100,f,45,8,t,f,North End,2113,Apartment,Entire home/apt,4,1,2,3,Real Bed,31,0,35,1,0,1,0,32,t,77,9,8,9,8,10,8,t,flexible,f,f,41,41,0,0,3.11,274.58
2014,within an hour,99,f,1070,6,t,f,Downtown,2109,Apartment,Entire home/apt,4,2,2,2,Real Bed,33,400,110,4,5,2,0,74,t,93,10,9,10,10,10,9,t,strict_14_with_grace_period,f,f,283,283,0,0,2.13,348.84
2019,within an hour,96,f,4,1,t,f,Back Bay,2116,Apartment,Entire home/apt,2,1,0,2,Real Bed,27,100,55,1,0,1,0,15,t,92,9,9,10,10,10,9,t,strict_14_with_grace_period,f,f,4,4,0,0,4.84,135.05
2015,within an hour,100,f,23,9,t,f,South End,2118,Apartment,Private room,2,2,1,1,Real Bed,13,100,39,1,39,1,0,3,t,73,9,8,9,10,9,7,t,strict_14_with_grace_period,f,f,19,1,18,0,1.96,79.61
2015,within an hour,100,f,18,9,t,t,Dorchester,2124,House,Private room,2,2.5,1,1,Real Bed,33,0,20,1,15,1,0,84,t,87,9,9,9,9,9,9,t,strict_14_with_grace_period,f,f,10,0,10,0,3.71,50.59
2013,within an hour,100,f,1,6,t,t,Beacon Hill,2114,Apartment,Entire home/apt,3,1,1,1,Real Bed,33,200,79,1,0,2,1,218,t,96,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,1,1,0,0,3.62,280.23
2015,within an hour,100,f,11,6,t,f,Dorchester,2125,House,Private room,3,1,1,1,Real Bed,27,150,50,2,0,1,14,13,t,88,9,9,9,9,9,9,t,strict_14_with_grace_period,f,f,4,0,4,0,4.02,58.18
2014,within an hour,99,f,1070,6,t,f,Fenway,2215,Apartment,Entire home/apt,2,1,1,1,Real Bed,33,400,99,2,5,2,0,11,t,96,10,10,10,10,10,9,t,strict_14_with_grace_period,f,f,283,283,0,0,0.65,256.81
2018,within an hour,100,f,6,3,t,f,Allston,2134,Apartment,Entire home/apt,2,1,0,1,Real Bed,35,400,95,2,5,2,0,8,t,93,10,10,10,10,9,10,t,strict_14_with_grace_period,f,f,6,6,0,0,1.16,252.21
2017,within a few hours,91,f,11,8,t,f,Allston,2134,Apartment,Entire home/apt,6,1,3,3,Real Bed,18,0,150,1,0,1,0,1,t,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,13,13,0,0,1,287.08
2014,within an hour,99,f,1070,6,t,f,Chinatown,2111,Apartment,Entire home/apt,2,1,0,1,Real Bed,31,400,93,2,5,2,0,14,t,94,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,283,283,0,0,1.49,219.25
2017,within an hour,100,t,8,5,t,t,Brighton,2135,House,Private room,2,1,1,1,Real Bed,28,250,35,2,0,1,0,15,t,97,10,10,10,10,10,9,t,moderate,f,f,8,1,7,0,1.82,84.38
2013,within an hour,100,f,1,3,t,f,Brighton,2135,House,Entire home/apt,9,3,5,5,Real Bed,36,300,0,1,0,2,42,48,t,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,1,1,0,0,3.32,524.32
2014,within an hour,100,t,4,4,t,t,Roslindale,2131,Townhouse,Private room,2,1,1,1,Real Bed,19,204.28,15,1,0,2,0,35,t,99,10,10,10,10,9,10,f,flexible,f,f,4,0,4,0,0.69,64.45
2010,within an hour,98,f,24,6,t,t,Mission Hill,2120,Serviced apartment,Entire home/apt,4,1,1,2,Real Bed,56,100,125,1,11,2,0,26,t,95,9,10,10,10,9,9,t,strict_14_with_grace_period,f,f,23,23,0,0,1.52,141.76
2013,within an hour,98,f,1751,5,t,f,Back Bay,2116,Apartment,Entire home/apt,5,2,2,3,Real Bed,33,0,119,1,0,2,0,7,t,86,8,9,10,9,10,9,t,strict_14_with_grace_period,f,f,32,32,0,0,0.55,427.14
2015,within a few hours,99,f,778,6,t,f,Back Bay,2116,Apartment,Entire home/apt,5,2,2,3,Real Bed,33,204.28,100,1,0,3,0,7,t,86,8,9,9,9,10,8,f,strict_14_with_grace_period,f,f,134,134,0,0,0.18,525.95
2014,within an hour,99,f,1070,6,t,f,Downtown,2108,Apartment,Entire home/apt,4,1,2,2,Real Bed,32,400,110,4,5,2,0,31,t,93,10,10,9,10,10,9,t,strict_14_with_grace_period,f,f,283,283,0,0,1.28,524.04
2018,within an hour,99,f,15,4,t,f,Allston,2134,House,Private room,2,2,1,1,Real Bed,37,204.28,80,1,0,1,150,10,t,94,9,9,9,9,9,9,t,strict_14_with_grace_period,f,f,15,1,13,1,1.15,99.93
2014,within an hour,100,f,6,5,t,t,Brighton,2135,House,Private room,3,1.5,1,1,Real Bed,19,204.28,40,2,15,10,49,36,t,90,9,9,10,10,9,9,f,strict_14_with_grace_period,f,f,6,0,5,1,2.15,50.36
2010,within a few hours,100,t,5,4,t,t,Roxbury,2119,House,Private room,1,1,1,1,Real Bed,22,0,0,1,30,2,0,139,t,95,9,9,10,10,9,9,f,strict_14_with_grace_period,t,t,5,0,5,0,1.34,79.03
2013,within a few hours,100,t,6,5,t,t,South Boston Waterfront,2210,Apartment,Entire home/apt,2,1,1,1,Real Bed,52,300,40,1,0,2,5,41,t,98,10,10,10,10,10,10,f,moderate,f,f,1,1,0,0,2.66,249
2013,within an hour,98,f,7,9,t,f,Roxbury,2120,House,Private room,3,1,1,1,Real Bed,18,200,35,2,30,1,0,11,t,82,9,8,10,10,9,8,t,flexible,f,f,7,0,7,0,5,95.52
2013,within an hour,99,f,750,9,t,f,Back Bay,2115,Apartment,Entire home/apt,3,1,1,1,Real Bed,17,500,89,2,30,14,0,3,t,80,6,10,7,8,10,9,t,strict,t,t,125,125,0,0,1.03,232.1
2017,within an hour,98,f,1609,6,t,t,Downtown,2114,Apartment,Entire home/apt,5,2,2,3,Real Bed,28,0,139,5,0,1,0,2,t,80,10,10,6,6,10,9,t,strict_14_with_grace_period,f,f,32,32,0,0,0.5,403.22
2014,within an hour,99,f,1070,6,t,f,Brighton,2135,Apartment,Entire home/apt,2,1,1,1,Real Bed,31,400,91,2,5,2,0,13,t,94,9,10,10,10,9,9,t,strict_14_with_grace_period,f,f,283,283,0,0,0.65,476.48
2017,within an hour,98,f,6,7,t,t,Dorchester,2125,House,Private room,2,1,1,1,Real Bed,46,200,10,2,20,1,120,97,t,93,10,10,10,10,9,9,f,strict_14_with_grace_period,f,f,6,0,4,2,5.93,80.2
2014,within an hour,100,f,1,4,t,t,West Roxbury,2132,House,Entire home/apt,6,1.5,3,3,Real Bed,32,400,60,1,20,2,0,11,t,69,8,9,9,9,8,7,f,moderate,f,f,1,1,0,0,0.39,119.62
2014,within an hour,99,f,85,8,t,f,Back Bay,2116,Apartment,Entire home/apt,2,1,0,1,Real Bed,29,0,85,1,0,1,1,78,t,93,10,10,10,10,10,9,t,strict_14_with_grace_period,f,f,54,54,0,0,2.08,163.1
2014,within an hour,98,f,6,7,t,t,Dorchester,2124,Apartment,Private room,4,1,1,2,Real Bed,25,250,30,2,15,1,14,154,t,90,9,9,10,9,9,9,t,strict_14_with_grace_period,f,f,6,1,5,0,3.53,66.78
2015,within an hour,100,f,4,3,t,f,South Boston,2127,House,Private room,2,1,1,1,Real Bed,9,0,0,1,15,2,28,43,t,91,10,9,10,10,10,9,t,moderate,f,f,4,0,4,0,1.27,75.27
2016,within an hour,100,t,1,8,t,f,Dorchester,2125,House,Private room,2,1,1,1,Real Bed,22,204.28,72.07,1,0,3,7,78,t,99,10,10,10,10,10,10,f,moderate,f,f,1,0,1,0,2.31,105
2017,within an hour,100,f,7,5,t,f,Brighton,2135,Villa,Private room,1,1.5,1,1,Real Bed,22,204.28,30,1,0,1,6,68,t,95,10,10,10,10,10,9,t,moderate,f,f,2,0,2,0,2.96,41.87
2011,within an hour,100,f,8,6,t,t,Roxbury,2119,Apartment,Entire home/apt,4,1,2,2,Real Bed,16,0,80,2,0,2,0,1,t,100,10,8,10,10,8,10,f,strict_14_with_grace_period,f,f,7,3,4,0,1,167.73
2014,within an hour,99,f,1070,6,t,f,South End,2118,Apartment,Entire home/apt,4,1,2,2,Real Bed,32,400,110,4,5,2,0,40,t,92,10,10,10,10,9,9,t,strict_14_with_grace_period,f,f,283,283,0,0,1.83,550.26
2013,within an hour,100,f,1,6,t,t,Charlestown,2129,Condominium,Entire home/apt,3,1,1,1,Real Bed,27,204.28,72.07,1,0,2,14,6,t,96,9,9,10,10,9,9,f,moderate,f,f,1,1,0,0,0.21,174.86
2019,within an hour,99,f,7,2,t,f,Beacon Hill,2114,Apartment,Entire home/apt,5,1,2,3,Real Bed,30,199,70,1,0,1,0,2,t,100,10,10,10,10,10,9,t,strict_14_with_grace_period,f,f,7,7,0,0,1.82,221.68
2012,within a few hours,100,t,2,6,t,f,Roslindale,2131,Condominium,Private room,5,1,1,5,Real Bed,16,0,72,4,36,1,14,15,t,100,10,10,10,10,10,10,t,moderate,f,f,2,1,1,0,3.98,72.03
2018,within an hour,100,f,5,5,t,f,Brighton,2135,House,Private room,2,1,1,1,Real Bed,34,0,10,1,10,1,0,62,t,87,9,9,10,9,9,9,t,moderate,f,f,5,0,5,0,6.33,61.66
2017,within a few hours,91,f,11,8,t,f,South Boston Waterfront,2210,Apartment,Entire home/apt,4,2,2,3,Real Bed,55,200,150,4,100,1,0,3,t,100,10,9,10,10,10,9,f,strict_14_with_grace_period,f,f,13,13,0,0,1.84,414.86
2013,within an hour,98,f,7,9,t,f,Allston,2134,House,Private room,2,1,1,1,Real Bed,32,200,35,2,25,1,0,28,t,96,10,10,10,10,10,10,t,flexible,f,f,7,0,7,0,5.19,79.81
2016,within an hour,100,f,14,8,t,t,Allston,2134,Apartment,Entire home/apt,6,1,2,2,Real Bed,29,0,80,4,10,1,0,60,t,78,8,8,9,9,9,7,t,strict_14_with_grace_period,f,f,7,7,0,0,3.27,242.44
2017,within an hour,100,f,5,2,t,f,Jamaica Plain,2130,Apartment,Entire home/apt,4,1,2,3,Real Bed,28,0,100,1,0,5,1,3,t,100,10,10,10,10,10,9,t,moderate,f,f,1,1,0,0,1.84,269.09
2011,within a few hours,80,f,1,1,t,f,East Boston,2128,Apartment,Private room,2,1,1,1,Real Bed,16,100,25,1,10,3,60,38,t,95,10,10,10,10,9,9,f,strict_14_with_grace_period,f,f,1,0,1,0,2.72,60
2016,within an hour,100,f,1,8,t,t,Jamaica Plain,2130,Apartment,Private room,2,1,1,1,Real Bed,34,1000,10,1,30,2,5,29,t,99,10,10,10,10,10,10,t,moderate,f,f,1,0,1,0,2.24,80.6
2011,within an hour,95,f,91,4,t,f,South Boston,2127,Apartment,Entire home/apt,4,1,1,2,Real Bed,33,500,105,1,0,2,0,36,t,93,10,9,10,10,10,9,f,strict_14_with_grace_period,f,f,89,75,14,0,1.49,162.5
2016,within a few hours,86,f,2,5,t,f,Brighton,2135,Condominium,Entire home/apt,6,2,3,4,Real Bed,32,204.28,72.07,1,0,3,28,1,t,93.03,9.58,9.43,9.73,9.67,9.58,9.26,t,flexible,f,f,2,2,0,0,1,157.08
2019,within an hour,100,f,1,2,t,t,Allston,2134,Apartment,Private room,2,2,0,1,Real Bed,14,204.28,15,1,0,2,49,1,t,80,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,1,0,1,0,1,55.13
2014,within an hour,99,f,1070,6,t,f,Allston,2134,Apartment,Entire home/apt,2,1,1,1,Real Bed,34,400,95,2,5,2,5,15,t,92,10,10,9,9,9,9,t,strict_14_with_grace_period,f,f,283,283,0,0,0.8,473.52
2015,within a day,86,t,1,6,t,f,Mission Hill,2120,House,Private room,2,1.5,1,1,Real Bed,16,0,0,1,0,1,7,14,t,97,10,10,10,10,10,10,f,flexible,f,f,1,0,1,0,1.71,82.94
2010,within an hour,98,f,24,6,t,t,Jamaica Plain,2130,Serviced apartment,Entire home/apt,6,2,2,3,Real Bed,57,100,150,2,12,2,0,36,t,92,9,10,9,9,9,9,t,strict_14_with_grace_period,f,f,23,23,0,0,2.17,169.99
2014,within an hour,99,f,1070,6,t,f,Downtown,2110,Apartment,Entire home/apt,3,1,1,2,Real Bed,31,400,106,2,5,2,0,66,t,88,9,9,10,9,10,9,t,strict_14_with_grace_period,f,f,283,283,0,0,1.98,238.86
